id,type,latitude_deg,longitude_deg
6612,small_airport,40.84360122680664,-100.65299987792969
6613,small_airport,43.6445,-72.086998
45537,small_airport,33.008611,-104.540278
6615,small_airport,38.76390075683594,-119.0270004272461
6618,small_airport,35.29449844360352,-98.6364974975586
6621,small_airport,40.93059921264648,-77.73889923095703
6622,small_airport,41.59590148925781,-76.02960205078125
6623,small_airport,35.032100677490234,-81.25279998779297
6625,small_airport,32.737598419189446,-96.4280014038086
6626,small_airport,34.995899200439446,-89.73059844970703
6628,small_airport,32.38759994506836,-96.87750244140624
6629,small_airport,38.851600646972656,-115.63400268554688
6630,small_airport,38.30830001831055,-109.39600372314452
6631,small_airport,39.125,-77.9250030518
6633,small_airport,44.0099983215332,-90.38919830322266
6635,small_airport,44.34719848632813,-104.81099700927734
6637,small_airport,61.87689971923828,-150.09800720214844
6638,small_airport,30.37150001525879,-87.76439666748047
43030,small_airport,34.8224449158,-92.4444198608
6642,small_airport,34.129600524902344,-90.52400207519531
6643,small_airport,34.76110076904297,-119.05899810791016
6644,small_airport,37.64329910279999,-106.04699707
6646,small_airport,28.52669906616211,-81.87480163574219
45347,small_airport,30.642778000000003,-86.123889
6648,small_airport,34.202598571777344,-83.42900085449219
6649,small_airport,34.17530059814453,-84.92440032958984
6652,small_airport,44.55550003051758,-115.30500030517578
6653,small_airport,40.06230163574219,-86.21050262451172
6654,small_airport,40.208900451660156,-85.54080200195312
6656,small_airport,39.22219848632813,-96.0552978515625
322099,small_airport,38.672544,-76.709739
6661,small_airport,43.5373,-70.929397
6662,small_airport,43.15710067749024,-85.14849853515625
6663,small_airport,48.68330001831055,-96.19200134277344
6664,small_airport,39.04999923706055,-91.03350067138672
6665,small_airport,34.100101470947266,-90.8468017578125
6666,small_airport,47.23740005493164,-111.74199676513672
6667,small_airport,36.65420150756836,-93.79740142822266
6668,small_airport,41.074501037597656,-96.90450286865234
6671,small_airport,41.30329895019531,-118.5979995727539
6673,small_airport,41.37639999389648,-83.08329772949219
6674,small_airport,41.80199813842773,-80.56539916992188
6676,small_airport,45.68149948120117,-121.31600189208984
6681,small_airport,41.90060043334961,-77.23030090332031
6682,small_airport,32.758499145507805,-81.22480010986328
6683,small_airport,45.76910018920898,-112.98200225830078
6686,small_airport,35.780601501464844,-86.58419799804688
6688,small_airport,33.3704032898,-101.92288208
6689,small_airport,41.36629867553711,-113.84300231933594
6690,small_airport,38.43569946289063,-77.8572006225586
6692,small_airport,47.15230178833008,-122.09400177001952
6693,small_airport,45.031898498535156,-92.65579986572266
6694,small_airport,48.74580001831055,-119.31900024414062
6695,small_airport,30.1476993560791,-97.66280364990234
6699,small_airport,31.43339920043945,-110.08399963378906
6701,small_airport,40.2125015259,-104.744003296
6702,small_airport,27.35309982299805,-81.40809631347656
322717,small_airport,32.5623056,-81.8576944
6706,small_airport,41.58190155029297,-92.4613037109375
6707,small_airport,44.7943000793457,-116.53299713134766
6708,small_airport,37.962001800500005,-87.77890014649999
6709,small_airport,41.40230178833008,-87.81670379638672
6710,small_airport,40.18000030517578,-86.01249694824219
6713,small_airport,37.79169845581055,-87.54139709472656
6717,small_airport,42.39310073852539,-72.552001953125
6719,small_airport,44.08420181274414,-70.6272964477539
6721,small_airport,43.62519836425781,-95.22470092773438
6722,small_airport,37.884498596191406,-93.13159942626952
6724,small_airport,47.27080154418945,-111.72200012207031
6725,small_airport,38.4925003052,-94.41249847410002
6726,small_airport,34.10430145263672,-77.9041976928711
6727,small_airport,48.62639999389648,-97.8290023803711
6728,small_airport,41.5463981628418,-99.3311996459961
6731,small_airport,40.58440017700195,-115.2979965209961
6732,small_airport,40.95840072631836,-72.716796875
6733,small_airport,41.418399810791016,-83.01740264892578
6735,small_airport,36.04119873046875,-96.1613998413086
6736,small_airport,45.85540008544922,-117.48400115966795
322892,small_airport,39.065946999999994,-94.92170300000001
6739,small_airport,40.849998474121094,-77.90560150146484
6740,small_airport,45.40179824829102,-122.22899627685548
6743,small_airport,27.491100311279297,-98.66950225830078
6747,small_airport,37.12080001831055,-109.98600006103516
6749,small_airport,47.40819931030274,-117.37200164794922
6750,small_airport,44.028873,-88.883945
6751,small_airport,45.875,-120.66999816894531
6752,small_airport,31.318099975585934,-100.75399780273438
325443,small_airport,60.535833,-150.81138700000002
6755,small_airport,36.15420150756836,-109.5510025024414
6756,small_airport,34.5639,-117.675003
6757,small_airport,33.08169937133789,-116.44100189208984
6759,small_airport,32.098800659179695,-98.52529907226562
6760,small_airport,25.55870056152344,-80.51509857177734
6761,small_airport,29.23940086364746,-81.22200012207031
6762,small_airport,39.91120147705078,-83.18879699707031
6763,small_airport,41.08829879760742,-92.05460357666016
6764,small_airport,43.87770080566406,-116.53700256347656
6765,small_airport,41.13059997558594,-84.99410247802734
6766,small_airport,40.6375007629,-89.0070037842
6767,small_airport,40.1786003112793,-88.56900024414062
6769,small_airport,37.135101318359375,-85.78939819335938
6771,small_airport,42.13610076904297,-88.28759765625
6775,small_airport,44.66669845581055,-69.89389801025389
6776,small_airport,42.53450012207031,-84.62830352783203
6777,small_airport,47.985801696777344,-94.68689727783205
6778,small_airport,39.30120086669922,-91.45149993896484
6779,small_airport,32.9396018982,-90.8373031616
6780,small_airport,47.137497777799986,-106.488095
6782,small_airport,41.159999847399995,-101.29900360100001
6783,small_airport,39.5968017578,-75.2334976196
6784,small_airport,35.7555007935,-115.665000916
6785,small_airport,42.262298584,-73.6961975098
6788,small_airport,44.7499008179,-120.20099639899999
6794,small_airport,36.1833000183,-82.67890167239999
6796,small_airport,31.7322006226,-97.36889648440001
6797,small_airport,37.0083007812,-110.794998169
6798,small_airport,38.0990833,-106.1743889
6800,small_airport,37.7144012451,-77.21179962160002
6801,small_airport,44.4011001587,-72.26360321039998
6802,small_airport,46.022800445600005,-92.89540100100001
6803,small_airport,47.5817985535,-117.43699646
6804,small_airport,42.523399353,-88.01670074459999
45903,small_airport,46.963889,-119.641667
6807,small_airport,61.66830063,-149.18800349999998
45302,small_airport,36.000633,-93.57025
6812,small_airport,38.6106987,-122.39099884
6813,small_airport,40.2149839,-104.98442279999999
6815,small_airport,30.91889953613281,-86.21829986572266
6817,small_airport,26.52309989929199,-81.4083023071289
6818,small_airport,32.071399688720696,-84.71440124511719
6819,small_airport,43.13750076293945,-93.06829833984376
6820,small_airport,45.914101,-114.835999
6821,small_airport,41.02870178222656,-84.99720001220703
6822,small_airport,41.156700134277344,-88.0167007446289
6823,small_airport,39.641998291015625,-86.50420379638672
6824,small_airport,39.72589874267578,-89.26399993896484
6825,small_airport,37.26620101928711,-95.95919799804688
6826,small_airport,37.53689957,-84.40720367
6827,small_airport,32.26530075073242,-91.6977996826172
6829,small_airport,31.252199172973636,-92.47579956054688
6832,small_airport,39.250099182128906,-76.2052001953125
6833,small_airport,44.65700149536133,-67.55919647216797
6837,small_airport,41.7221984863,-98.30899810790001
324404,small_airport,39.0311,-114.088219
6841,small_airport,41.28839874267578,-81.96260070800781
6842,small_airport,35.85340118408203,-97.56749725341795
6843,small_airport,45.44150161743164,-117.35099792480469
6846,small_airport,40.142799377441406,-77.86190032958984
6847,small_airport,45.85150146484375,-123.24199676513672
6848,small_airport,29.80909919738769,-96.26509857177734
6849,small_airport,30.72209930419922,-97.79139709472656
6851,small_airport,33.12929916381836,-97.3585968017578
6852,small_airport,32.129199981689446,-97.4041976928711
6853,small_airport,37.03329849243164,-110.31700134277344
6854,small_airport,37.41109848022461,-105.552001953125
6855,small_airport,37.22420120239258,-78.4186019897461
6858,small_airport,42.651100158691406,-88.74590301513672
45907,small_airport,48.702222,-118.0475
6859,small_airport,33.079299926757805,-91.54319763183594
6860,small_airport,46.30379867553711,-95.4394989013672
45272,small_airport,61.627618999999996,-149.575331
6862,small_airport,35.54449844360352,-92.18489837646484
6867,small_airport,37.38750076293945,-103.69100189208984
6868,small_airport,26.90839958190918,-80.32890319824219
6869,small_airport,28.641700744628906,-81.88500213623047
6873,small_airport,41.841400146484375,-91.83429718017578
6874,small_airport,43.46269989013672,-116.35900115966795
6875,small_airport,41.5994987487793,-88.86990356445312
6876,small_airport,39.282798767089844,-87.30359649658203
6877,small_airport,40.5463981628418,-91.27429962158205
6886,small_airport,47.6519012451,-92.4167022705
6887,small_airport,39.23059844970703,-94.8043975830078
6888,small_airport,48.55830001831055,-112.10900115966795
6889,small_airport,41.43199920654297,-74.3916015625
6890,small_airport,34.827499389648445,-78.9302978515625
6891,small_airport,46.7489013671875,-101.66899871826172
6893,small_airport,42.92839813232422,-70.97309875488281
324414,small_airport,39.098333000000004,-114.150277
6895,small_airport,42.84280014038086,-76.44529724121094
6897,small_airport,41.50979995727539,-80.59120178222656
6898,small_airport,39.73479843139648,-84.3822021484375
6900,small_airport,45.4650993347168,-123.08000183105469
6901,small_airport,42.008399963378906,-78.25810241699219
6903,small_airport,29.9419002532959,-96.24610137939452
6904,small_airport,37.583900451660156,-97.25309753417969
6905,small_airport,30.90850067138672,-97.1168975830078
6906,small_airport,30.312700271606445,-95.0269012451172
6907,small_airport,35.69729995727539,-86.95690155029297
6909,small_airport,30.057600021362305,-95.81289672851562
6910,small_airport,38.249000549316406,-78.85530090332031
6912,small_airport,45.66270065307617,-92.45020294189452
15372,small_airport,46.92499923706055,-122.5530014038086
6913,small_airport,33.32469940185547,-97.04419708251952
6914,small_airport,45.83000183105469,-96.1605987548828
318194,small_airport,61.695963899999995,-149.9549028
6916,small_airport,35.19449996948242,-92.80020141601562
6918,small_airport,44.448001861572266,-68.5697021484375
6920,small_airport,39.49769973754883,-121.77100372314452
6921,small_airport,39.26359939575195,-104.427001953125
6923,small_airport,43.06449890136719,-82.72380065917969
6924,small_airport,25.325399398804002,-80.274803161621
6927,small_airport,33.674999237060554,-83.76309967041016
6929,small_airport,42.2781982421875,-113.30500030517578
6931,small_airport,39.57369995117188,-85.91390228271484
6932,small_airport,41.1125984192,-98.0516967773
6933,small_airport,37.73419952392578,-96.93669891357422
6934,small_airport,38.08060073852539,-85.69329833984375
6938,small_airport,39.608299255371094,-77.0519027709961
6940,small_airport,43.864200592041016,-85.0239028930664
6941,small_airport,44.05500030517578,-95.90950012207031
6942,small_airport,38.650001525878906,-93.6168975830078
6943,small_airport,48.42110061645508,-106.52799987792969
6944,small_airport,40.01679992675781,-77.00389862060547
6945,small_airport,34.83319854736328,-80.7511978149414
324410,small_airport,39.102239000000004,-114.053472
6950,small_airport,34.633399963378906,-99.03369903564452
6951,small_airport,45.42179870605469,-122.62000274658205
45747,small_airport,40.998889,-78.12527800000001
6952,small_airport,39.77280044555664,-99.36009979248048
6953,small_airport,29.24049949645996,-95.3447036743164
6954,small_airport,27.721099853515625,-97.51280212402344
6955,small_airport,35.56859970092773,-84.24109649658203
6956,small_airport,30.625,-97.5727996826172
310114,small_airport,41.716666700000005,-112.44722220000001
6958,small_airport,36.81959915161133,-78.78309631347656
6959,small_airport,44.44720077514648,-72.91470336914062
6963,small_airport,46.95550155639648,-93.5969009399414
45248,small_airport,61.569639,-149.724439
6966,small_airport,44.0,-69.88710021972656
6968,small_airport,37.85960006713867,-120.5540008544922
6969,small_airport,38.73249816894531,-104.04100036621094
6971,small_airport,34.53179931640625,-96.23310089111328
6972,small_airport,26.57979965209961,-81.48370361328125
6973,small_airport,27.363100051879886,-80.77279663085938
6974,small_airport,27.08449935913086,-81.32869720458984
6976,small_airport,31.425800323486328,-81.28589630126953
6977,small_airport,43.56930160522461,-116.7770004272461
6979,small_airport,41.57699966430664,-89.79399871826172
6980,small_airport,37.9777984619,-89.20290374759999
6981,small_airport,39.03469848632813,-97.58000183105469
6982,small_airport,36.972599029541016,-84.6260986328125
6984,small_airport,41.07529830932617,-88.48919677734375
6985,small_airport,30.403600692749023,-92.02359771728516
6986,small_airport,42.29399871826172,-71.49620056152344
6988,small_airport,44.81420135498047,-70.34529876708984
6991,small_airport,37.395599365234375,-94.28379821777344
6992,small_airport,34.66220093,-89.86830139
6993,small_airport,47.06389999389648,-108.81700134277344
6994,small_airport,40.29180145263672,-76.32879638671875
6995,small_airport,36.06760025024414,-80.4655990600586
6996,small_airport,47.32310104370117,-102.0979995727539
6997,small_airport,42.43170166015625,-97.07949829101562
7000,small_airport,41.36809921264648,-74.50559997558594
7001,small_airport,41.29169845581055,-80.5636978149414
7002,small_airport,34.93149948120117,-95.25830078125
7003,small_airport,42.839298248291016,-121.11699676513672
7006,small_airport,41.48949813842773,-71.62059783935547
7008,small_airport,29.9759998322,-98.74359893799999
7010,small_airport,32.858200073242195,-97.74749755859376
7011,small_airport,41.51570129394531,-115.86000061035156
7012,small_airport,37.55400085449219,-79.74980163574219
322194,small_airport,30.479253000000003,-96.50403100000001
7015,small_airport,29.10810089111328,-95.77749633789062
45270,small_airport,61.589361,-149.84733300000002
7017,small_airport,31.92530059814453,-110.03800201416016
7019,small_airport,39.11380004882813,-121.05699920654295
7020,small_airport,38.05559921264648,-103.65299987792969
7021,small_airport,27.2455997467041,-81.41310119628906
7022,small_airport,28.671100616455078,-82.0873031616211
7023,small_airport,27.055599212646484,-81.97059631347656
7024,small_airport,31.11129951477051,-83.68409729003906
7026,small_airport,41.74580001831055,-92.4093017578125
7027,small_airport,45.10390090942383,-114.8550033569336
7028,small_airport,38.44729995727539,-86.44499969482422
7030,small_airport,41.12089920043945,-85.42500305175781
7032,small_airport,38.70700073242188,-95.13829803466795
7035,small_airport,42.46810150146485,-88.74320220947266
7037,small_airport,42.304298400878906,-71.50589752197266
7038,small_airport,43.34080123901367,-70.85469818115234
7040,small_airport,44.77999877929688,-95.6635971069336
7041,small_airport,37.37839889526367,-93.36329650878906
7042,small_airport,41.83259963989258,-73.8759994506836
7043,small_airport,35.32929992675781,-79.02999877929688
7044,small_airport,41.33330154418945,-96.193603515625
324843,small_airport,35.650121999999996,-79.650311
7047,small_airport,36.35449981689453,-95.86389923095705
7049,small_airport,40.82699966430664,-77.98809814453125
7051,small_airport,48.84090042114258,-117.28399658203124
14580,small_airport,33.282101000000004,-97.497002
7052,small_airport,32.266799926757805,-97.86699676513672
7054,small_airport,29.48240089416504,-103.16500091552734
7055,small_airport,30.73909950256348,-102.02400207519531
7056,small_airport,36.97650146484375,-80.493896484375
7060,small_airport,44.00360107421875,-91.30760192871094
325323,small_airport,60.491537,-151.2352525
7063,small_airport,61.934601,-162.899994
7064,small_airport,64.39250183105469,-146.86199951171875
7065,small_airport,61.61690139770508,-149.32200622558594
45273,small_airport,61.725556000000005,-150.67861100000002
7066,small_airport,62.0359001159668,-150.49400329589844
7067,small_airport,61.35649871826172,-142.73300170898438
7068,small_airport,61.80339813232422,-147.94400024414062
7069,small_airport,59.776100158691406,-150.95899963378906
7071,small_airport,61.33259963989258,-150.0590057373047
7073,small_airport,30.44389915466309,-87.65689849853516
7077,small_airport,31.03219985961914,-87.25279998779297
7081,small_airport,34.84999847412109,-87.63249969482422
7083,small_airport,35.09469985961914,-93.2020034790039
7084,small_airport,35.26679992675781,-90.35009765625
7085,small_airport,35.89899826049805,-93.26100158691406
7089,small_airport,33.95009994506836,-91.1811981201172
7093,small_airport,32.300899505615234,-111.3239974975586
7094,small_airport,33.778099060058594,-113.64199829101562
7095,small_airport,32.9822998046875,-112.28700256347656
7096,small_airport,33.86589813232422,-112.60299682617188
7099,small_airport,44.76369857788086,-68.76779937744139
7100,small_airport,44.1166992188,-72.8271026611
7101,small_airport,39.48780059814453,-94.78050231933594
7102,small_airport,41.77090072631836,-88.70339965820312
7103,small_airport,43.57640075683594,-85.28060150146484
7104,small_airport,41.521999,-89.132599
7105,small_airport,41.51950073242188,-88.60559844970703
7110,small_airport,34.587501525878906,-120.01300048828124
7111,small_airport,34.62220001220703,-120.06500244140624
7112,small_airport,33.14310073852539,-116.74500274658205
7113,small_airport,32.749444399999994,-116.0161111
7115,small_airport,33.4277992249,-116.84300231899999
7116,small_airport,35.5950012207,-120.33899688700001
7119,small_airport,38.652500152600005,-104.23400116
7122,small_airport,37.4905014038,-104.14399719200001
7124,small_airport,40.004699707,-105.071998596
7127,small_airport,37.11800003049999,-119.913002014
7128,small_airport,34.5694007874,-117.555999756
7130,small_airport,32.633098602299995,-116.892997742
7133,small_airport,34.694698333699996,-118.282997131
7135,small_airport,35.5913009644,-117.634002686
322308,small_airport,37.452178,-120.764758
324643,small_airport,39.228621999999994,-121.68826499999999
7138,small_airport,40.0332984924,-105.124000549
7139,small_airport,38.851898193400004,-106.93281999999999
7142,small_airport,39.8333015442,-103.58999633799999
7143,small_airport,38.2193984985,-108.21299743700001
7145,small_airport,40.2083015442,-105.01300048799999
7146,small_airport,37.6582984924,-106.03399658200001
7157,small_airport,40.474998474121094,-96.98780059814452
7158,small_airport,40.79059982299805,-83.8291015625
315634,small_airport,44.958,-84.9587
7159,small_airport,40.75450134277344,-93.24130249023438
7161,small_airport,27.3039,-81.880403
7162,small_airport,29.2675,-81.230103
7165,small_airport,30.496400833129886,-86.09380340576172
7167,small_airport,30.820199966430664,-86.34439849853516
7169,small_airport,30.652099609375,-86.1093978881836
7170,small_airport,26.730600357055664,-81.16390228271484
7171,small_airport,29.98329925537109,-82.83560180664062
7179,small_airport,26.393899917600002,-81.0231018066
7180,small_airport,43.103199,-78.7033
7182,small_airport,33.356201171875,-84.36710357666016
7183,small_airport,34.477901458740234,-82.89710235595703
7184,small_airport,34.377899169921875,-82.9457015991211
7185,small_airport,33.77009963989258,-85.06079864501953
7186,small_airport,33.81290054321289,-83.50569915771484
7188,small_airport,33.7333984375,-83.81880187988281
7189,small_airport,33.683399200439446,-84.9999008178711
7190,small_airport,30.88710021972656,-83.41600036621094
7191,small_airport,32.71390151977539,-84.02749633789062
7192,small_airport,33.782100677490234,-84.80079650878906
7193,small_airport,31.66550064086914,-83.44709777832031
7194,small_airport,34.90470123291016,-85.45970153808594
7195,small_airport,33.33140182495117,-84.2667007446289
7196,small_airport,34.561798095703125,-83.7135009765625
7197,small_airport,33.520301818847656,-82.37249755859375
7198,small_airport,32.69390106201172,-81.79859924316406
7199,small_airport,40.42160034179688,-91.706298828125
7200,small_airport,39.47669982910156,-87.09970092773438
7204,small_airport,42.43470001220703,-92.3280029296875
7205,small_airport,41.03340148925781,-91.05010223388672
7206,small_airport,40.87220001220703,-93.26270294189452
7207,small_airport,41.65969848632813,-92.28990173339844
7209,small_airport,42.22800064086914,-91.7509994506836
7211,small_airport,43.60639953613281,-115.10700225830078
7212,small_airport,42.64120101928711,-114.6050033569336
7213,small_airport,44.4429016113,-113.773002625
7214,small_airport,43.07580184936523,-115.6729965209961
7215,small_airport,43.047698974609375,-114.47000122070312
7216,small_airport,43.0531005859375,-116.46199798583984
45394,small_airport,43.230308,-116.76319199999999
45387,small_airport,45.775197,-116.178475
7218,small_airport,40.2599983215332,-85.25330352783203
7219,small_airport,40.4281005859375,-86.1532974243164
7220,small_airport,41.457298278808594,-86.12439727783203
7222,small_airport,40.65950012207031,-86.8572006225586
7223,small_airport,41.64310073852539,-85.82969665527344
7224,small_airport,39.79560089111328,-85.78610229492188
7225,small_airport,41.324798583984375,-87.47589874267578
7226,small_airport,39.53419876098633,-86.57720184326172
45950,small_airport,38.803056,-88.997778
7229,small_airport,40.15700149536133,-87.67449951171875
7232,small_airport,41.872501373291016,-88.72370147705078
7233,small_airport,41.85480117797852,-88.78730010986328
7234,small_airport,38.5,-87.59590148925781
7235,small_airport,40.82780075073242,-85.08609771728516
7236,small_airport,41.11669921875,-86.66670227050781
7237,small_airport,41.12779998779297,-84.94719696044922
7238,small_airport,38.32899856567383,-86.03359985351562
7241,small_airport,37.99309921264648,-87.95140075683594
7244,small_airport,41.660800933800004,-89.69360351559997
7245,small_airport,39.76250076293945,-88.67150115966797
7249,small_airport,31.600200653076172,-85.23880004882812
7250,small_airport,29.618000030517575,-82.50869750976562
7251,small_airport,36.178496,-95.58046800000001
7252,small_airport,38.63330078125,-95.92530059814452
7253,small_airport,38.560001373291016,-95.30909729003906
7254,small_airport,38.56669998168945,-95.3668975830078
7255,small_airport,38.807239,-95.370056
7256,small_airport,37.45220184326172,-97.31780242919922
7257,small_airport,37.69279861450195,-97.88639831542969
7258,small_airport,37.38249969482422,-95.37470245361328
7259,small_airport,37.51589965820313,-96.9197998046875
7260,small_airport,38.62279891967773,-84.77890014648438
7261,small_airport,36.76559829711914,-86.61830139160156
7264,small_airport,37.56439971923828,-87.08190155029297
7265,small_airport,36.8125,-86.375
7267,small_airport,36.63610076904297,-88.99859619140625
7270,small_airport,37.485801696777344,-117.19100189208984
7271,small_airport,37.71799850463867,-117.23799896240234
7274,small_airport,30.229400634765625,-90.97339630126952
7275,small_airport,30.27799987792969,-90.96320343017578
7276,small_airport,32.749298095703125,-93.87349700927734
7282,small_airport,30.586299896240234,-90.86150360107422
7283,small_airport,42.26470184326172,-88.7300033569336
7284,small_airport,39.094200134277344,-90.31340026855469
7285,small_airport,40.738899231,-90.38069915770001
7286,small_airport,39.05500030517578,-90.34210205078124
7287,small_airport,41.4192008972168,-89.12310028076172
7288,small_airport,40.1100006104,-88.07839965820001
7289,small_airport,41.69839859008789,-88.60759735107422
7292,small_airport,29.74970054626465,-90.73580169677734
7297,small_airport,30.306900024414066,-92.12979888916016
7298,small_airport,30.787700653076172,-92.05039978027344
7299,small_airport,30.61280059814453,-91.48419952392578
7300,small_airport,30.28580093383789,-92.94129943847656
7301,small_airport,32.50429916381836,-91.98210144042969
7311,small_airport,39.18730163574219,-75.7927017211914
7312,small_airport,38.287899017333984,-76.86750030517578
7314,small_airport,39.26679992675781,-76.18720245361328
7316,small_airport,39.38119888305664,-77.10579681396484
45455,small_airport,44.742469,-68.47440300000001
7321,small_airport,44.140301,-84.4375
7322,small_airport,44.52220153808594,-83.68329620361328
7323,small_airport,44.633399963378906,-84.4833984375
7324,small_airport,46.270198,-87.386496
7325,small_airport,46.38750076293945,-85.18399810791016
7330,small_airport,44.2625007629,-94.0697021484
7334,small_airport,44.30720138549805,-94.91690063476562
7335,small_airport,43.662200927734375,-92.404296875
7337,small_airport,45.13579940795898,-92.8593978881836
7339,small_airport,38.410301208496094,-93.8501968383789
7340,small_airport,38.54449844360352,-94.0947036743164
7341,small_airport,37.78670120239258,-90.78009796142578
7344,small_airport,40.133399963378906,-92.1001968383789
7345,small_airport,40.11669921875,-92.26689910888672
7347,small_airport,39.14059829711914,-90.73680114746094
7349,small_airport,32.47499847412109,-88.61669921875
7350,small_airport,31.42519950866699,-90.90290069580078
7351,small_airport,31.54179954528809,-89.3917007446289
7354,small_airport,33.391799926757805,-90.91680145263672
7356,small_airport,34.342601776123054,-89.14309692382812
7357,small_airport,33.69929885864258,-91.16510009765624
7358,small_airport,33.80070114135742,-89.02729797363281
7359,small_airport,47.49750137329102,-112.39099884033205
7362,small_airport,46.27859878540039,-114.14099884033205
7363,small_airport,45.63420104980469,-108.8489990234375
7364,small_airport,48.04059982299805,-114.6790008544922
7365,small_airport,47.66080093383789,-115.40399932861328
7367,small_airport,48.483299255371094,-114.49299621582031
7368,small_airport,37.23469924926758,-91.09359741210938
7369,small_airport,37.24670028686523,-94.17389678955078
7372,small_airport,39.6161003112793,-92.8668975830078
7375,small_airport,38.875,-94.13970184326172
7376,small_airport,37.43870162963867,-89.75900268554688
7379,small_airport,39.291099548339844,-94.44219970703124
7380,small_airport,39.20230102539063,-75.4854965209961
7382,small_airport,39.012602,-75.533501
7383,small_airport,46.24549865722656,-97.03759765625
7384,small_airport,48.0010986328125,-99.56289672851562
7385,small_airport,46.75,-103.8010025024414
7387,small_airport,35.45709991455078,-82.37539672851562
7393,small_airport,36.357200622558594,-79.99749755859375
7394,small_airport,35.755699,-80.735298
7396,small_airport,47.92919921875,-99.40039825439452
7397,small_airport,46.05500030517578,-99.91709899902344
7398,small_airport,46.46530151367188,-100.1050033569336
7399,small_airport,41.849998474121094,-101.9499969482422
7400,small_airport,42.40719985961914,-101.93199920654295
7401,small_airport,41.866600036621094,-101.91699981689452
7404,small_airport,41.02109909057617,-102.01799774169922
7405,small_airport,40.43330001831055,-98.0706024169922
7411,small_airport,40.88589859008789,-74.70570373535156
7412,small_airport,39.31679916381836,-74.63289642333984
7416,small_airport,42.33399963378906,-78.79090118408203
7417,small_airport,43.36169815063477,-76.22019958496094
7418,small_airport,42.9833984375,-74.01619720458984
7419,small_airport,42.695899963378906,-77.79219818115234
7422,small_airport,42.43840026855469,-76.08879852294922
7424,small_airport,41.9208984375,-73.67040252685547
7425,small_airport,43.01029968261719,-75.82689666748047
7426,small_airport,31.823699951171875,-107.6269989013672
7427,small_airport,33.52090072631836,-108.54299926757812
7429,small_airport,43.70009994506836,-73.98290252685547
7430,small_airport,43.139198303222656,-73.6531982421875
7431,small_airport,43.31399917602539,-74.93209838867188
7434,small_airport,43.03760147094727,-74.1843032836914
7435,small_airport,42.99729919433594,-74.24539947509766
7437,small_airport,39.94359970092773,-122.1709976196289
7438,small_airport,41.845699310302734,-123.98500061035156
7442,small_airport,39.60060119628906,-84.01969909667969
7443,small_airport,40.1432991027832,-84.1718978881836
7444,small_airport,40.18840026855469,-84.256103515625
